CUSTOMER_ID,COLLEGE,DATA,INCOME,OVERCHARGE,LEFTOVER,HOUSE,LESSTHAN600k,CHILD,JOB_CLASS,REVENUE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,TIME_CLIENT,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,CHURNED
C100292,one,475.4098360655737,68772.5,206,6,300261,True,4,1,114.0,346,11,3.8,6,very_unsat,high,considering,LEAVE
C100293,one,600.0,35448.5,0,13,856719,False,0,3,153.0,623,1,3.0,4,very_unsat,little,actively_looking_into_it,STAY
C100295,one,290.3225806451613,43998.0,0,21,193588,True,2,4,149.0,371,1,3.0,5,unsat,very_little,actively_looking_into_it,STAY
C100297,zero,1379.9999999999998,23626.0,0,0,339408,True,1,3,121.0,135,1,2.6,13,very_unsat,very_high,actively_looking_into_it,LEAVE
C100298,one,306.12244897959187,38191.5,194,0,175349,True,1,4,120.0,157,25,2.0,9,unsat,very_high,considering,LEAVE
C100299,one,511.1111111111111,38169.5,0,17,,,4,4,152.0,253,0,4.6,6,very_unsat,high,considering,STAY
C100300,zero,390.58171745152356,53228.0,101,16,501476,True,2,1,180.0,390,1,2.7,5,very_unsat,little,considering,LEAVE
C100305,one,795.4545454545455,63746.5,164,71,298620,True,0,1,135.0,419,12,8.0,2,very_unsat,very_high,never_thought,STAY
C100306,one,882.3529411764706,61519.5,0,7,530828,True,5,4,139.0,561,1,4.0,5,very_unsat,high,considering,LEAVE
C100307,zero,107.14285714285714,36943.5,68,70,796161,False,1,2,102.0,270,5,1.6,2,unsat,little,considering,STAY
C100308,one,129.82456140350877,23975.5,55,70,596417,True,2,2,102.0,226,15,3.7,1,sat,high,considering,STAY
C100309,zero,600.0,32960.5,45,6,603339,False,2,4,142.0,349,4,3.1,6,very_sat,little,considering,STAY
C100313,zero,160.8832807570978,35353.0,217,17,735906,False,0,2,160.0,146,21,1.7,4,unsat,avg,actively_looking_into_it,STAY
C100314,zero,596.4912280701755,30840.0,71,12,192410,True,0,3,161.0,247,5,2.4,6,very_unsat,very_little,considering,STAY
C100316,zero,66.54343807763402,38678.0,81,36,917727,False,2,1,84.0,301,5,2.2,1,very_unsat,little,no,STAY
C100317,one,251.96850393700794,54586.5,51,23,707938,False,2,2,139.0,317,5,3.2,4,very_sat,little,considering,STAY
C100319,zero,114.28571428571428,19225.5,0,11,525369,True,3,1,263.0,184,1,1.8,5,very_sat,very_little,actively_looking_into_it,STAY
C100321,zero,270.0,65556.5,0,76,420958,True,1,4,160.0,619,1,0.9,1,unsat,very_high,considering,STAY
C100322,zero,765.9574468085107,21452.0,41,0,215087,True,2,3,166.0,188,3,1.6,14,very_unsat,very_high,considering,LEAVE
C100323,zero,183.67346938775506,60141.5,219,22,563402,True,3,3,113.0,140,29,1.3,5,very_unsat,little,never_thought,LEAVE
C100325,one,118.18181818181817,32321.0,0,23,658770,False,2,3,161.0,289,10,2.3,5,very_sat,high,actively_looking_into_it,STAY
C100326,one,723.0215827338128,30955.5,178,28,701691,False,1,1,116.0,235,17,7.7,2,avg,high,never_thought,STAY
C100327,one,2070.0,22124.5,0,19,522920,True,1,3,91.0,167,1,5.9,6,very_unsat,little,actively_looking_into_it,STAY
C100328,zero,155.9633027522936,82283.0,227,89,797091,False,1,3,164.0,868,10,2.7,1,very_unsat,very_little,considering,STAY
C100330,zero,672.4137931034481,62204.0,74,0,894541,False,1,2,140.0,761,5,1.9,10,very_unsat,very_little,no,LEAVE
C100332,zero,158.59030837004406,21128.5,47,8,517301,True,2,3,157.0,187,3,1.2,6,very_unsat,very_little,never_thought,STAY
C100333,zero,247.28850325379608,97733.5,221,14,897373,False,3,2,114.0,726,26,2.8,5,very_unsat,little,actively_looking_into_it,LEAVE
C100334,zero,1290.0,21822.5,0,31,251772,True,1,4,98.0,169,1,4.3,2,very_sat,very_little,actively_looking_into_it,STAY
C100335,zero,278.81040892193306,36089.5,169,34,305677,True,1,3,195.0,243,18,1.5,1,very_sat,little,considering,STAY
C100336,zero,826.3473053892217,31171.0,67,64,244273,True,1,4,193.0,183,3,3.6,1,very_unsat,high,considering,STAY
C100337,zero,180.00000000000003,48929.0,0,0,473416,True,0,3,159.0,266,1,1.6,9,very_unsat,very_little,no,STAY
C100342,one,500.00000000000006,31729.5,56,17,858324,False,0,2,127.0,291,5,1.6,5,very_unsat,little,considering,STAY
C100343,one,600.0,70459.5,55,0,510797,True,3,2,162.0,699,4,3.1,13,unsat,very_little,never_thought,STAY
C100344,zero,620.6896551724138,52936.0,45,0,377356,True,0,1,149.0,279,3,2.0,10,very_sat,very_high,actively_looking_into_it,LEAVE
C100345,zero,1076.4705882352941,53833.0,0,24,310732,True,3,4,176.0,672,0,13.2,10,avg,little,considering,STAY
C100346,one,449.1978609625668,54018.5,184,9,778317,False,3,3,203.0,382,13,5.6,6,very_unsat,little,considering,LEAVE
C100347,one,522.673031026253,56234.0,79,24,259329,True,2,2,104.0,365,5,5.3,6,very_unsat,avg,actively_looking_into_it,LEAVE
C100348,zero,68.07866868381241,52338.0,81,48,244015,True,2,3,155.0,372,4,2.5,2,very_sat,avg,no,STAY
C100349,one,126.61498708010338,32587.0,221,84,392906,True,3,4,131.0,194,12,5.9,2,unsat,little,actively_looking_into_it,STAY
C100350,one,260.86956521739125,47282.0,222,0,161428,True,1,1,118.0,372,25,1.8,9,very_unsat,little,actively_looking_into_it,LEAVE
C100351,zero,677.4193548387098,30597.5,47,7,186207,True,2,4,110.0,374,3,4.9,5,avg,very_high,actively_looking_into_it,STAY
C100352,one,450.0,19522.0,0,0,222199,True,1,3,160.0,152,3,1.5,15,avg,very_little,considering,STAY
C100353,one,105.72687224669605,57410.0,214,14,150731,True,2,4,209.0,589,16,1.6,6,unsat,very_high,actively_looking_into_it,STAY
C100354,zero,191.30434782608697,76397.5,0,59,736294,False,2,2,124.0,440,0,2.4,1,very_unsat,little,actively_looking_into_it,LEAVE
C100357,one,115.89403973509934,71661.5,176,63,265031,True,2,2,148.0,801,11,3.5,1,very_unsat,very_high,actively_looking_into_it,LEAVE
C100359,zero,89.07363420427554,18163.5,42,70,973826,False,3,1,119.0,203,3,1.5,1,very_unsat,very_high,considering,STAY
C100360,zero,620.9016393442623,22614.0,28,36,437790,True,4,2,156.0,188,3,9.1,1,sat,very_little,considering,STAY
C100361,zero,53.892215568862284,37951.0,67,0,960572,False,1,3,160.0,323,4,1.3,9,avg,very_high,never_thought,STAY
C100363,zero,632.6530612244899,81461.5,47,47,532227,True,0,4,139.0,694,3,2.1,2,avg,little,considering,LEAVE
C100364,zero,155.9251559251559,54250.5,241,14,791614,False,2,4,147.0,330,23,3.5,6,avg,very_high,no,STAY
C100365,zero,46.25550660792951,65428.0,244,11,,,2,1,90.0,297,26,1.7,4,avg,little,no,STAY
C100366,one,198.2942430703625,77090.0,39,33,390577,True,4,1,144.0,459,5,2.1,2,very_unsat,avg,considering,LEAVE
C100367,one,434.48275862068965,29514.5,190,0,774329,False,1,4,139.0,130,20,4.2,14,very_sat,very_high,considering,STAY
C100368,one,171.97452229299367,45758.0,271,10,952049,False,3,3,148.0,248,17,2.7,4,unsat,very_high,no,STAY
C100369,one,317.7339901477833,52642.5,76,23,222595,True,2,2,183.0,338,5,4.3,6,sat,very_high,considering,STAY
C100370,one,480.0,32820.0,0,12,607278,False,1,1,94.0,342,0,1.6,6,very_unsat,little,considering,LEAVE
C100371,one,282.3529411764706,37105.0,0,24,335064,True,2,2,144.0,376,0,2.2,4,very_unsat,very_high,no,STAY
C100372,zero,900.0,12870.5,0,8,284941,True,0,3,173.0,187,0,2.0,5,very_unsat,very_little,no,STAY
C100373,one,1290.0,51009.5,0,0,422561,True,5,2,142.0,242,1,4.3,9,unsat,little,considering,LEAVE
C100374,one,821.9178082191781,22390.5,46,0,,,1,1,148.0,200,3,4.0,10,very_unsat,little,considering,STAY
C100375,zero,1290.0,66578.0,0,0,317265,True,3,2,160.0,437,0,2.3,15,very_unsat,little,no,LEAVE
C100377,zero,67.23585912486661,28700.5,87,75,693552,False,2,4,96.0,479,5,2.1,2,very_unsat,little,considering,STAY
C100378,zero,360.00000000000006,14293.5,0,15,946204,False,1,3,104.0,202,0,2.2,5,very_sat,little,actively_looking_into_it,STAY
C100379,one,373.96121883656514,37764.5,191,7,380967,True,3,3,152.0,162,15,2.5,6,very_unsat,high,considering,LEAVE
C100380,zero,370.253164556962,40441.0,216,0,237262,True,3,4,120.0,165,15,2.9,15,very_unsat,very_high,no,LEAVE
C100381,one,352.2267206477733,31149.5,57,9,528554,True,2,4,166.0,360,5,2.9,6,very_unsat,high,perhaps,STAY
C100382,one,934.1317365269463,84335.0,67,0,717238,False,2,2,138.0,396,28,4.2,12,very_unsat,very_little,actively_looking_into_it,STAY
C100383,zero,413.42756183745587,40864.0,183,0,986430,False,0,2,105.0,390,13,2.9,12,unsat,very_high,considering,LEAVE
C100384,zero,437.49999999999994,55179.5,92,0,560549,True,3,3,124.0,314,5,1.8,8,unsat,very_high,actively_looking_into_it,STAY
C100385,zero,421.0526315789473,21025.0,71,0,257317,True,5,3,121.0,332,4,1.4,11,unsat,little,considering,STAY
C100386,one,142.85714285714283,67309.5,47,0,894893,False,2,2,147.0,771,3,1.7,10,very_unsat,avg,perhaps,STAY
C100387,zero,257.26744186046517,72355.5,188,40,382481,True,2,1,146.0,491,15,3.9,2,very_unsat,very_little,actively_looking_into_it,LEAVE
C100388,one,468.75,84215.0,60,20,412979,True,1,1,182.0,825,4,2.5,5,very_unsat,very_little,perhaps,STAY
C100389,zero,641.5094339622641,16229.0,59,6,604559,False,1,1,229.0,246,3,2.4,6,very_unsat,little,actively_looking_into_it,STAY
C100390,one,107.46268656716418,58084.5,235,0,686451,False,2,2,155.0,384,17,2.2,8,very_sat,high,no,STAY
C100391,one,441.1764705882353,41371.0,0,7,645057,False,2,4,202.0,359,1,2.5,4,very_unsat,very_little,never_thought,STAY
C100393,zero,207.8313253012048,46332.0,232,0,217812,True,3,4,152.0,246,10,2.3,1,very_unsat,little,considering,LEAVE
C100394,zero,20.338983050847453,22389.5,0,49,939773,False,2,4,185.0,208,1,1.4,1,unsat,high,actively_looking_into_it,STAY
C100395,zero,39.69128996692392,67032.0,177,63,199271,True,2,3,329.0,250,27,1.2,1,sat,high,actively_looking_into_it,STAY
C100397,zero,307.4534161490683,100143.5,222,5,278516,True,1,4,124.0,811,29,3.3,6,very_unsat,very_high,actively_looking_into_it,LEAVE
C100398,zero,565.3846153846154,60114.0,0,16,192268,True,3,2,143.0,862,4,3.9,2,very_unsat,little,perhaps,STAY
C100399,one,373.58490566037733,49383.0,165,0,258778,True,1,3,104.0,352,18,2.3,13,very_unsat,very_little,considering,LEAVE
C100400,zero,480.0,52284.5,0,20,230162,True,3,3,163.0,501,0,3.8,4,very_sat,avg,actively_looking_into_it,STAY
C100402,one,94.04388714733543,46797.0,219,0,188512,True,3,3,163.0,206,3,1.0,10,very_unsat,very_high,never_thought,LEAVE
C100403,one,307.0866141732283,39656.5,154,55,,,1,1,107.0,377,29,1.6,2,very_unsat,avg,never_thought,LEAVE
C100404,zero,592.5925925925926,80035.0,62,0,227642,True,0,1,247.0,897,4,2.2,2,sat,very_little,considering,STAY
C100405,one,887.323943661972,26347.5,42,62,540706,True,1,3,198.0,223,3,3.2,1,very_unsat,high,actively_looking_into_it,LEAVE
C100406,one,8.955223880597012,23521.5,0,57,644384,False,2,3,77.0,189,1,1.2,1,unsat,very_high,never_thought,STAY
C100407,zero,1302.6315789473683,57609.0,52,0,559091,True,3,3,62.0,686,28,6.6,11,very_unsat,little,considering,LEAVE
C100409,zero,463.6363636363636,24438.0,0,12,769374,False,4,4,136.0,191,0,2.4,5,very_sat,very_little,considering,STAY
C100410,zero,414.47368421052636,18715.5,52,0,183007,True,4,1,153.0,380,3,1.1,1,unsat,very_high,considering,LEAVE
C100411,one,509.6525096525097,36393.5,159,66,150330,True,1,4,96.0,151,27,3.4,2,very_unsat,little,actively_looking_into_it,LEAVE
C100413,one,840.0,62676.0,0,77,415101,True,1,2,167.0,494,0,1.8,2,very_unsat,high,considering,STAY
C100414,one,405.88235294117646,79017.0,70,42,463745,True,1,2,181.0,667,3,3.3,2,avg,very_little,never_thought,STAY
C100415,zero,167.48285994123407,52410.0,41,88,542053,True,4,2,121.0,311,5,5.7,1,very_unsat,very_little,considering,LEAVE
C100417,one,341.6149068322982,47183.5,253,13,973483,False,4,4,147.0,162,27,4.5,10,very_unsat,little,actively_looking_into_it,STAY
C100420,zero,480.0,75745.0,0,17,784010,False,1,2,99.0,862,0,1.6,4,very_sat,very_high,considering,STAY
C100421,zero,1560.0,52119.5,0,0,439244,True,0,4,197.0,635,0,3.2,15,avg,high,perhaps,LEAVE
C100422,zero,151.0791366906475,30029.5,78,10,256852,True,3,1,148.0,192,3,2.4,4,unsat,very_little,never_thought,STAY
C100423,one,689.9224806201552,49233.0,47,24,299428,True,2,1,157.0,342,4,8.9,4,sat,little,considering,STAY
C100425,zero,406.3400576368877,69809.5,57,19,414111,True,3,1,176.0,696,3,2.7,5,very_sat,little,considering,LEAVE
C100426,zero,1770.0,55943.5,0,82,959660,False,1,4,56.0,409,1,5.9,1,sat,very_high,actively_looking_into_it,LEAVE
C100428,one,294.11764705882354,21607.5,55,10,281444,True,2,4,127.0,311,4,3.5,6,very_sat,little,considering,STAY
C100429,zero,150.0,28242.5,0,0,211557,True,2,4,215.0,359,1,1.5,10,very_unsat,very_high,never_thought,STAY
C100430,one,1200.0,46580.0,60,0,689023,False,0,4,249.0,321,3,5.4,8,sat,little,actively_looking_into_it,STAY
C100431,zero,2040.0,74284.5,0,0,177265,True,4,3,148.0,632,0,6.8,13,very_unsat,little,actively_looking_into_it,STAY
C100433,one,1980.0,37973.5,0,0,721881,False,2,4,104.0,393,1,6.6,14,unsat,very_little,considering,STAY
C100434,zero,214.28571428571428,27837.5,0,32,792662,False,3,4,134.0,257,1,2.0,1,very_unsat,very_little,never_thought,STAY
C100435,zero,760.0,31062.0,40,16,235686,True,2,3,93.0,290,4,5.6,6,avg,very_high,never_thought,LEAVE
C100437,one,336.53846153846155,53764.5,212,11,659835,False,1,1,210.0,343,18,2.5,6,very_sat,little,no,STAY
C100439,one,82.75862068965517,26412.5,0,19,577334,True,4,3,159.0,271,1,1.8,11,very_unsat,little,no,STAY
C100440,zero,175.73221757322176,43484.0,79,6,651241,False,2,1,132.0,256,5,1.4,6,very_sat,little,perhaps,STAY
C100441,one,165.71428571428572,34801.0,175,25,256613,True,4,4,172.0,192,26,2.9,1,very_sat,little,no,STAY
C100444,zero,613.4185303514378,35745.0,213,0,186318,True,3,1,134.0,302,4,5.4,14,very_unsat,very_little,never_thought,LEAVE
C100446,one,1320.0000000000002,32849.0,0,21,488891,True,1,1,100.0,324,1,3.4,6,sat,little,no,STAY
C100447,one,62.438057482656106,92667.5,139,77,,,4,1,133.0,226,22,2.1,1,very_unsat,very_little,considering,LEAVE
C100448,one,56.756756756756744,40812.5,0,27,874122,False,3,3,98.0,134,0,1.7,1,very_unsat,very_high,actively_looking_into_it,STAY
C100450,zero,1560.0,13367.0,0,0,173124,True,2,2,72.0,178,1,3.2,9,very_sat,little,actively_looking_into_it,LEAVE
C100452,zero,276.0290556900726,22064.0,63,25,248312,True,2,3,123.0,180,5,3.8,2,very_unsat,little,actively_looking_into_it,LEAVE
C100453,one,191.66666666666666,54523.0,0,62,822212,False,3,4,256.0,370,0,2.6,1,unsat,little,actively_looking_into_it,LEAVE
C100455,one,258.62068965517244,41046.0,74,0,262167,True,1,3,194.0,340,5,2.5,8,very_unsat,little,no,STAY
C100456,zero,405.4054054054054,53453.5,48,77,378559,True,1,3,261.0,304,5,2.0,2,very_unsat,very_high,considering,STAY
C100459,zero,930.0,77513.5,0,11,835269,False,1,4,190.0,644,1,2.1,4,very_unsat,high,considering,STAY
C100460,one,417.2185430463576,68132.5,51,0,296141,True,1,1,132.0,506,4,1.1,12,very_unsat,very_little,actively_looking_into_it,STAY
C100461,one,2310.0,23878.0,0,24,265648,True,1,2,182.0,243,1,7.7,13,very_sat,little,considering,STAY
C100462,zero,540.0,35989.5,0,0,312746,True,2,3,120.0,298,17,1.8,8,sat,very_high,considering,STAY
C100463,one,244.44444444444449,52389.0,0,17,711212,False,3,3,126.0,746,1,1.2,5,avg,little,perhaps,STAY
C100464,zero,1009.6153846153846,70146.5,212,0,,,1,3,142.0,315,0,9.5,10,very_unsat,very_little,considering,LEAVE
C100465,one,211.53846153846155,81414.0,56,55,245464,True,0,2,104.0,500,5,1.1,2,avg,little,considering,STAY
C100466,one,1560.0,13929.5,0,18,518896,True,1,1,168.0,155,0,5.2,6,sat,very_little,actively_looking_into_it,STAY
C100469,zero,1290.0,32100.5,0,69,510232,True,0,1,123.0,315,3,4.3,1,very_unsat,very_high,considering,LEAVE
C100471,one,234.1040462427746,35567.5,76,17,181007,True,2,1,264.0,374,4,3.7,6,sat,high,considering,STAY
C100472,one,16.0427807486631,65304.5,45,79,926144,False,2,4,150.0,585,3,1.5,2,very_unsat,very_high,perhaps,STAY
C100473,zero,705.2238805970148,81363.0,168,0,200047,True,2,2,101.0,657,23,6.3,13,unsat,very_little,considering,STAY
C100474,zero,144.38502673796788,17490.0,58,59,384418,True,2,4,218.0,231,5,3.6,1,very_unsat,very_little,actively_looking_into_it,LEAVE
C100475,zero,777.1084337349396,32343.0,66,0,,,2,1,90.0,265,3,3.3,11,very_unsat,little,considering,STAY
C100476,one,405.4054054054054,67122.5,196,0,166660,True,2,1,191.0,274,25,2.0,10,very_unsat,little,considering,LEAVE
C100477,one,1443.0379746835442,26429.5,58,0,396597,True,0,4,86.0,147,4,6.6,14,unsat,very_little,actively_looking_into_it,STAY
C100478,zero,136.36363636363637,86125.5,208,0,265838,True,2,1,219.0,508,15,1.4,9,very_sat,very_little,never_thought,STAY
C100479,one,975.4601226993866,37109.5,63,10,846192,False,1,2,124.0,392,1,6.3,5,very_unsat,little,considering,STAY
C100481,one,764.331210191083,67103.5,57,0,696216,False,2,3,128.0,484,3,3.0,13,very_sat,high,actively_looking_into_it,STAY
C100482,one,320.3883495145631,70195.5,209,21,,,1,3,133.0,327,16,2.3,4,unsat,very_little,no,LEAVE
C100483,zero,249.09747292418768,51137.0,177,16,836424,False,1,4,297.0,252,11,1.3,5,very_unsat,very_high,considering,STAY
C100484,zero,181.96721311475414,28068.5,0,51,612728,False,4,1,170.0,311,0,3.7,2,avg,very_high,actively_looking_into_it,STAY
C100485,one,272.7272727272727,39084.5,53,10,949583,False,2,4,148.0,342,3,2.3,6,very_sat,little,considering,STAY
C100486,one,531.25,39215.0,224,6,915578,False,3,2,172.0,384,21,6.8,5,unsat,little,no,STAY
C100488,zero,326.0869565217392,10321.0,0,13,836115,False,2,3,122.0,227,0,2.5,6,very_sat,very_high,never_thought,STAY
C100489,zero,1489.3617021276598,29466.0,41,0,450249,True,2,1,149.0,341,3,7.0,8,very_sat,little,considering,STAY
C100492,one,810.0,54656.0,0,7,460373,True,0,3,241.0,839,1,1.7,14,very_unsat,little,no,STAY
C100493,zero,640.4494382022472,58988.0,78,0,264558,True,1,3,171.0,828,4,1.8,8,sat,little,considering,LEAVE
C100494,one,140.22140221402213,33015.5,183,53,852774,False,3,3,163.0,210,29,1.8,2,unsat,little,considering,LEAVE
C100495,zero,251.70068027210883,38194.5,71,27,262348,True,3,2,275.0,390,5,2.7,2,unsat,very_high,actively_looking_into_it,LEAVE
C100496,zero,693.75,39793.5,60,30,751329,False,1,4,98.0,271,1,2.7,1,very_unsat,little,actively_looking_into_it,STAY
C100497,zero,894.7368421052631,40335.5,71,0,813682,False,2,3,192.0,345,3,4.1,13,unsat,very_high,no,STAY
C100498,zero,450.0,62779.0,40,6,403254,True,2,2,109.0,263,3,4.0,6,very_unsat,very_high,considering,STAY
C100499,one,1590.0,18507.0,0,0,945732,False,1,3,228.0,218,21,4.3,9,very_unsat,very_high,considering,STAY
C100500,one,316.21621621621614,21324.0,0,27,229559,True,3,1,136.0,248,1,2.9,6,sat,little,actively_looking_into_it,STAY
C100501,zero,1379.9999999999998,58331.0,0,0,264488,True,2,3,110.0,775,1,5.6,9,avg,avg,actively_looking_into_it,STAY
C100502,zero,431.65467625899277,50060.5,178,27,393265,True,0,3,156.0,354,26,2.0,2,very_sat,very_little,actively_looking_into_it,LEAVE
C100503,one,416.12903225806446,51265.0,210,0,891415,False,1,1,257.0,291,29,5.3,10,very_unsat,very_little,considering,STAY
C100504,one,1050.0,10547.5,0,0,308648,True,1,1,189.0,244,1,2.5,8,unsat,very_high,actively_looking_into_it,STAY
C100505,one,190.83969465648855,39064.5,223,7,,,3,2,219.0,130,16,3.5,6,sat,high,actively_looking_into_it,STAY
C100507,zero,1159.5744680851064,17712.5,62,12,333858,True,2,1,158.0,182,4,10.9,6,unsat,very_little,actively_looking_into_it,LEAVE
C100508,zero,466.21621621621614,65940.0,48,0,670390,False,2,3,207.0,582,4,1.3,13,unsat,very_high,no,STAY
C100509,one,185.3932584269663,69187.0,78,0,177649,True,2,3,170.0,754,3,2.1,9,very_sat,little,never_thought,STAY
C100510,zero,835.4430379746836,61883.5,58,0,187691,True,5,1,246.0,417,4,4.4,14,very_unsat,little,no,LEAVE
C100511,one,21.126760563380284,53289.0,0,61,500680,True,3,1,167.0,537,1,1.5,2,very_unsat,very_little,never_thought,STAY
C100513,one,73.17073170731709,75241.5,210,10,151132,True,3,3,227.0,697,16,1.0,6,unsat,very_high,no,LEAVE
C100514,one,224.21524663677133,70722.5,69,50,741989,False,4,2,151.0,365,4,3.0,2,avg,very_little,considering,LEAVE
C100516,zero,129.1139240506329,35191.5,0,69,306943,True,2,4,95.0,242,1,2.4,5,very_unsat,little,never_thought,LEAVE
C100518,one,480.0,66265.0,0,10,196535,True,2,2,128.0,559,0,4.2,6,very_unsat,avg,perhaps,STAY
C100519,zero,231.66023166023166,27128.0,159,0,918146,False,2,3,138.0,170,22,3.0,13,unsat,high,considering,STAY
C100520,zero,465.51724137931035,32677.0,74,18,837079,False,1,1,200.0,344,3,1.7,5,very_unsat,high,considering,STAY
C100521,one,268.29268292682923,94900.5,269,0,483193,True,4,1,123.0,696,14,1.3,12,avg,high,considering,LEAVE
C100522,one,1740.0,64691.0,0,0,410641,True,1,3,172.0,740,1,3.8,11,unsat,little,considering,LEAVE
C100523,zero,252.80898876404495,18092.5,78,0,169936,True,3,1,182.0,146,5,2.5,2,avg,little,no,STAY
C100525,one,806.8965517241379,45545.5,190,32,322182,True,1,1,107.0,320,10,6.8,10,very_unsat,little,actively_looking_into_it,STAY
C100526,zero,672.7941176470589,41162.5,172,0,440746,True,3,1,86.0,147,20,5.1,12,very_unsat,little,considering,STAY
C100527,one,833.3333333333333,38026.5,26,68,285606,True,1,2,133.0,308,0,3.5,2,very_unsat,very_high,no,STAY
C100528,one,110.96433289299867,67107.0,167,49,569070,True,2,4,138.0,302,1,1.8,2,avg,very_little,actively_looking_into_it,STAY
C100529,zero,31.250000000000004,32391.0,210,17,697956,False,3,3,296.0,228,12,1.5,4,very_unsat,very_little,never_thought,STAY
C100530,one,782.608695652174,16860.0,0,13,268966,True,2,1,161.0,174,0,5.0,5,avg,very_little,actively_looking_into_it,STAY
